#	Rockeffeler1	Rockeffeler2	Rockeffeler3	Rockeffeler4	Rockeffeler5	Crick1	Crick2	Crick3	Crick4	Crick5	Greece1	Greece2	Greece3	DKFZ1	DKFZ2	DKFZ3	DKFZ4	DKFZ5	Gothenburg1	Gothenburg2	Gothenburg3	Gothenburg4	Gothenburg5	Geneva1	Geneva2	Geneva3	Geneva4	Geneva5	Jena1	Jena2	Jena3	Champalimaud1	Champalimaud2	Champalimaud3	Champalimaud4	Champalimaud5	FreiburgM3	FreiburgM4	FreiburgM5	FreiburgF3	FreiburgF4	Humanitas1	Humanitas2	Humanitas3	Humanitas4	Humanitas5	Brazil3	Brazil4	Brazil5	Brazil6	WildMiceM1	WildMiceM2	WildMiceM3	WildMiceM4	WildMiceM5	Bern1	Bern2	Bern3	Bern4	Bern5
Folate	0.001101954	0.001559544	0.006451677	0.006926223	0.018859134	0.003550231	0.0041	0.006052597	0.011666897	0.003717577	0.030822909	0.053175401	0.040025371	0.000504	0.0	0.00542	0.003922716	0.004608914	0.009500274	0.003183086	0.000163502	0.001455374	0.00049114	0.005921024	0.006266483	0.004613326	0.006156434	0.00280396	0.018390932	0.026682678	0.129627303	0.000286714	0.00279	0.000645	0.000883459	0.001484116	0.012273735	0.001086958	0.00023862	0.004646877	0.001344814	0.003009374	0.019742149	0.007587664	0.008386514	0.008574556	0.002511734	0.002423894	0.003394521	0.005219093	0.019114818	0.006628985	0.039260544	0.001440077	0.001261527	0.004014509	0.005807531	0.00066724	0.004079583	0.00306976
Cinnamoylglycine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000145669	0.0	0.0	0.0	6.19e-05	0.0	0.000157358	0.0	0.0	0.0	9.97e-05	0.0	0.0	0.000107846	0.0	0.000379599	0.0	0.0	0.0	0.000294879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002325062	0.000739119	0.0	0.0	9.42e-05	0.0	0.0	0.0	0.0	0.000118573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Indole_3_propionate	0.00150326	0.00183	0.002861491	0.00156	0.0013	0.000646423	0.000421249	0.001331271	0.003192055	0.0026	6.47e-05	5.46e-05	2.26e-05	0.000346	0.001766283	0.001302396	0.002418717	0.001482341	0.003031802	0.003978561	0.000187356	0.00172	0.00182	0.002058365	0.006453508	0.00694	0.0051	0.0027	0.0	1.76e-05	0.0	0.0	0.0	0.0	0.0	7.39e-05	0.003012619	0.00239	0.001601138	0.001301554	0.004538466	0.0	0.001779129	0.00307	0.002983126	0.003376136	0.002108064	0.001862867	0.001623648	0.004124597	0.00559	0.00647	0.0124	0.00116	0.00169	0.003995724	0.002047194	0.00526691	0.003789127	0.0017746
Hydrocinnamic_acid	0.039161319	0.042193149	0.145921811	0.082815258	0.078044695	0.084885071	0.017175393	0.096877383	0.486239934	0.248811483	0.000242427	0.000961433	9.59e-05	0.00674458	0.046872722	0.055862738	0.066858499	0.058043456	0.529938212	0.246488588	0.004020376	0.145477973	0.064328435	0.091850252	0.402527847	0.404291023	0.322163631	0.096787013	0.0	6.52e-05	0.0	0.012769484	0.132	0.0259	0.026671173	0.023363949	0.218705365	0.366888744	0.076898813	0.0396203	0.19898781	0.000129786	0.063509806	0.08643083	0.113739913	0.106528849	0.075484678	0.061700904	0.05447555	0.001072847	0.349307579	0.11523996	0.096246566	0.034217853	0.039812056	0.102361377	0.125702433	0.260743227	0.101387395	0.085728244
Betaine	0.0	0.000237	0.0	0.000303	0.0	6.6e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.5e-06	7.72e-06	0.000151683	0.0	0.0	0.0	0.0	3.17e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.38e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017034907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13e-05	0.0	0.00317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Caproic_acid	0.006730989	0.005505511	0.008132489	0.011900673	0.018778804	0.001437238	0.014041393	0.00047963	0.001239891	0.01073173	0.002265882	0.006084727	0.000391	0.000168741	0.0	0.001582145	0.004649299	0.004664156	0.063526599	0.012173278	0.001323925	0.003932171	0.003888426	0.002676391	0.000420152	0.014809904	0.021644884	0.010902766	0.000788773	0.005125595	0.015864257	0.00792	0.00573	0.00663	0.018734072	0.00433	0.016911335	0.004014116	0.01687866	0.010115001	0.000464729	0.000208311	0.001654065	0.014241232	0.021215384	0.027489118	0.00024893	0.018506131	0.005934925	0.012079195	0.099410304	0.365	0.0189	0.049	0.0206	0.003385724	0.00266964	0.02325966	0.021614632	0.023069148
Taurocholic_acid_3_sulfate	0.097678802	0.018561374	0.0	0.859471122	0.009266805	6e-05	0.000603609	0.001641733	0.010647489	0.0	0.0	0.002644674	0.000581	0.309595112	0.0	0.0	0.0	0.001207249	0.000209967	0.0	0.001490651	0.002821607	0.001033494	0.005365955	0.001080528	0.004814465	0.002007793	0.0	0.000432717	0.000586403	0.0	0.000138	0.00155	0.0	0.000194312	0.000505	0.003329676	0.001086234	0.0	0.0	1.594226113	0.000146512	3.123517807	0.117358881	0.003330086	0.003230809	0.0	0.000474761	0.000172835	0.002202913	0.000115127	0.0	0.000391	0.0	0.000248	0.010241514	0.001162966	0.009920315	0.00188722	0.003202391
Glucosamine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97e-07	0.0	8.45e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.1e-05	4.99e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001342077	0.0
Cholic_acid	0.037476708	0.053715923	0.039679702	0.010825795	0.005948855	0.007567884	0.000131	0.000218795	0.001550589	0.246931407	0.227907177	0.379909278	0.493240088	0.000449	0.726213456	0.0594	0.878184418	0.229164372	0.688147351	0.106430946	0.076108024	1.017392301	0.117636411	0.039321785	0.048520453	0.179751846	0.261238592	0.178546615	0.141057458	0.158023905	1.38390599	0.003776889	0.00592	0.00661	0.013275238	0.000627976	0.000298429	0.013837049	0.000578779	0.000959995	0.142721843	0.001083263	0.56342686	0.270026889	0.046252476	0.148259052	0.013375494	0.001203133	0.002097694	0.032320033	8.4e-05	0.315113452	0.0	0.005017632	1.048643828	0.079654921	0.025761192	0.345101543	0.04043787	0.35015406
VitaminK1	0.0	0.0	0.539110499	0.0	0.0	0.0	0.0	0.0	0.147991481	0.43	0.0	0.0	0.191	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.168882354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.130163133	0.0	0.0	0.42473702	0.170818736	0.0	0.0	0.0	0.446804908	0.0528	0.0623	0.0	0.0	0.0	0.0	0.0	0.0	0.029771463	0.0	0.0	0.0	0.0	0.0	0.0	2.36	0.0	0.0	0.0	0.0	0.497516224	0.0
Deoxycholic_acid	9.75e-06	6.89e-06	0.0	1.1e-05	6.07e-06	7.27e-06	1.12e-05	0.0	0.0	0.0	1.86e-05	1.31e-05	0.0	1.65e-05	0.0	1.03e-05	6.93e-06	0.0	7.64e-06	0.0	0.0	7.88e-06	0.0	1.96e-05	0.0	6.13e-06	5.72e-06	1.31e-05	0.0	5.26e-06	1.17e-05	6.26e-06	0.0	0.0	1.74e-05	6.82e-06	4.96e-06	5.3e-06	0.0	0.0	0.0	1.54e-05	0.0	0.0	0.0	6e-06	0.0	0.0	2.39e-06	8.11e-06	1.45e-05	0.0	0.0	8.14e-06	0.0	0.0	6.22e-06	5.53e-06	0.0	0.0
