MicrobiotaName	Rockeffeler1	Rockeffeler2	Rockeffeler3	Rockeffeler4	Rockeffeler5	Crick1	Crick2	Crick3	Crick4	Crick5	Greece1	Greece2	Greece3	Greece4	Greece5	DKFZ1	DKFZ2	DKFZ3	DKFZ4	DKFZ5	Gothenburg1	Gothenburg2	Gothenburg3	Gothenburg4	Gothenburg5	Geneva1	Geneva2	Geneva3	Geneva4	Geneva5	Jena1	Jena2	Jena3	Jena4	Jena5	Champalimaud1	Champalimaud2	Champalimaud3	Champalimaud4	Champalimaud5	FreiburgM3	FreiburgM4	FreiburgM5	FreiburgF3	FreiburgF4	Humanitas1	Humanitas2	Humanitas3	Humanitas4	Humanitas5	Brazil2	Brazil3	Brazil4	Brazil5	Brazil6	WildMiceM1	WildMiceM2	WildMiceM3	WildMiceM4	WildMiceM5	Bern1	Bern2	Bern3	Bern4	Bern5
s_Roseburia_intestinalis	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0.068073519	0.07423905	0.067521945	0.068259386	0.068212824	0.084459459	0.084459459	0.10373444	0.097087379	0.097751711	0.06443299	0.065274151	0.06514658	0.064935065	0.067980965	0.15048909	0.152091255	0.151057402	0.105485232	0.105708245	0.117577895	0.117164616	0.056022409	0.056529112	0.05624297	0.061690315	0.061919505	0.063251107	0.059665871	0.059347181	0	0.095328885	0.080645161	0.1017294	0.101832994	0.061766523	0.083194676	0.082508251	0.086730269	0.067980965	0	0	0	0	0.084817642	0	0.119760479	0.104384134	0.105042017	0.102354145	0.1998002	0.193423598	0.199203187	0.077399381	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
g_Simiaoa	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0.136147039	0.148478099	0.135043889	0.136518771	0.136425648	0.168918919	0.168918919	0.20746888	0.291262136	0.293255132	0.06443299	0.065274151	0.06514658	0.064935065	0.067980965	0.15048909	0.152091255	0.151057402	0.210970464	0.21141649	0.058788948	0.058582308	0.056022409	0.056529112	0.05624297	0.123380629	0.123839009	0.126502214	0.059665871	0.059347181	0.083892617	0.190657769	0.080645161	0.2034588	0.203665988	0.123533045	0.166389351	0.165016502	0.173460538	0.135961931	0.078802206	0.079051383	0.078616352	0.079176564	0.169635284	0.068306011	0.119760479	0.104384134	0.105042017	0.102354145	0.1998002	0.193423598	0.199203187	0.154798762	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
.s_Simiaoa_sunii	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0.136147039	0.148478099	0.135043889	0.136518771	0.136425648	0.168918919	0.168918919	0.20746888	0.291262136	0.293255132	0.06443299	0.065274151	0.06514658	0.064935065	0.067980965	0.15048909	0.152091255	0.151057402	0.210970464	0.21141649	0.058788948	0.058582308	0.056022409	0.056529112	0.05624297	0.123380629	0.123839009	0.126502214	0.059665871	0.059347181	0.083892617	0.190657769	0.080645161	0.2034588	0.203665988	0.123533045	0.166389351	0.165016502	0.173460538	0.135961931	0.078802206	0.079051383	0.078616352	0.079176564	0.169635284	0.068306011	0.119760479	0.104384134	0.105042017	0.102354145	0.1998002	0.193423598	0.199203187	0.154798762	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
g_Acutalibacter	1.027557216	1.782421635	1.104176668	1.799007444	1.406165495	2.24642614	2.152932442	2.228224173	2.252559727	2.182810368	3.885135135	3.885135135	5.082987552	5.242718447	5.278592375	1.610824742	1.631853786	1.628664495	1.623376623	1.767505099	1.73062453	1.74904943	1.737160121	2.426160338	2.431289641	1.469723692	1.523140012	1.792717087	1.8089316	1.968503937	1.60394818	1.671826625	1.771030993	1.372315036	1.424332344	2.181208054	4.861773117	3.387096774	3.560528993	3.564154786	1.420630019	2.495840266	2.392739274	2.601908066	1.767505099	1.418439716	1.422924901	1.41509434	1.425178147	2.45971162	0.887978142	2.395209581	1.878914405	1.995798319	1.842374616	4.495504496	4.642166344	4.282868526	5.185758514	3.811434303	3.076923077	3.125	3.085824494	3.194578896	3.143418468
s_Acutalibacter_muris	1.027557216	1.782421635	1.104176668	1.799007444	1.406165495	2.24642614	2.152932442	2.228224173	2.252559727	2.182810368	3.885135135	3.885135135	5.082987552	5.242718447	5.278592375	1.610824742	1.631853786	1.628664495	1.623376623	1.767505099	1.73062453	1.74904943	1.737160121	2.426160338	2.431289641	1.469723692	1.523140012	1.792717087	1.8089316	1.968503937	1.60394818	1.671826625	1.771030993	1.372315036	1.424332344	2.181208054	4.861773117	3.387096774	3.560528993	3.564154786	1.420630019	2.495840266	2.392739274	2.601908066	1.767505099	1.418439716	1.422924901	1.41509434	1.425178147	2.45971162	0.887978142	2.395209581	1.878914405	1.995798319	1.842374616	4.495504496	4.642166344	4.282868526	5.185758514	3.811434303	3.076923077	3.125	3.085824494	3.194578896	3.143418468
g_Anaerotruncus	0	0.061462815	0	0.062034739	0.054083288	0.068073519	0.07423905	0.067521945	0.068259386	0.068212824	0.168918919	0.168918919	0.10373444	0.194174757	0.195503421	0.06443299	0.065274151	0.06514658	0.064935065	0.067980965	0	0	0	0	0	0	0	0	0	0	0.061690315	0.061919505	0.063251107	0	0	0.083892617	0	0	0.1017294	0.101832994	0.061766523	0.083194676	0.082508251	0.086730269	0.067980965	0	0	0	0	0.084817642	0.068306011	0	0	0	0	0.0999001	0.096711799	0.099601594	0.077399381	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
s_Anaerotruncus_colihominis	0	0.061462815	0	0.062034739	0.054083288	0.068073519	0.07423905	0.067521945	0.068259386	0.068212824	0.168918919	0.168918919	0.10373444	0.194174757	0.195503421	0.06443299	0.065274151	0.06514658	0.064935065	0.067980965	0	0	0	0	0	0	0	0	0	0	0.061690315	0.061919505	0.063251107	0	0	0.083892617	0	0	0.1017294	0.101832994	0.061766523	0.083194676	0.082508251	0.086730269	0.067980965	0	0	0	0	0.084817642	0.068306011	0	0	0	0	0.0999001	0.096711799	0.099601594	0.077399381	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
g_Dysosmobacter	0.140121439	0.184388445	0.144023044	0.186104218	0.162249865	0.408441116	0.296956199	0.337609723	0.409556314	0.34106412	0.506756757	0.506756757	0.518672199	0.582524272	0.586510264	0.128865979	0.130548303	0.13029316	0.12987013	0.135961931	0.075244545	0.076045627	0.075528701	0.105485232	0.105708245	0.058788948	0.117164616	0.112044818	0.113058225	0.112485939	0.185070944	0.185758514	0.189753321	0.178997613	0.237388724	0.167785235	0.381315539	0.403225806	0.1017294	0.101832994	0	0.166389351	0.082508251	0.173460538	0.067980965	0.078802206	0.079051383	0	0.079176564	0.084817642	0.136612022	0.359281437	0.313152401	0.31512605	0.307062436	0.3996004	0.386847195	0.398406375	0.232198142	0.401203611	0.384615385	0.390625	0.385728062	0.387221684	0.392927308
s_Dysosmobacter_welbionis	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0.068073519	0.07423905	0.067521945	0.068259386	0.068212824	0.084459459	0.084459459	0.10373444	0.097087379	0.097751711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061690315	0.061919505	0.063251107	0.059665871	0.059347181	0	0.095328885	0.080645161	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119760479	0	0	0	0.0999001	0.096711799	0.099601594	0.077399381	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
g_Faecalibacterium	0.093414292	0.184388445	0.096015362	0.186104218	0.162249865	0.272294078	0.222717149	0.270087779	0.273037543	0.272851296	0.337837838	0.337837838	0.414937759	0.485436893	0.488758553	0.193298969	0.195822454	0.195439739	0.194805195	0.203942896	0.300978179	0.30418251	0.302114804	0.421940928	0.422832981	0.117577895	0.117164616	0.112044818	0.113058225	0.112485939	0.246761258	0.247678019	0.253004428	0.178997613	0.178041543	0.167785235	0.285986654	0.241935484	0.406917599	0.407331976	0.123533045	0.249584027	0.247524752	0.260190807	0.135961931	0.236406619	0.23715415	0.235849057	0.237529691	0.254452926	0.068306011	0.239520958	0.208768267	0.210084034	0.204708291	0.599400599	0.580270793	0.597609562	0.386996904	0.401203611	0.288461538	0.29296875	0.289296046	0.290416263	0.294695481
s_Faecalibacterium_duncaniae	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0.068073519	0.07423905	0.067521945	0.068259386	0.068212824	0.084459459	0.084459459	0.10373444	0.097087379	0.097751711	0.06443299	0.065274151	0.06514658	0.064935065	0.067980965	0.075244545	0.076045627	0.075528701	0.105485232	0.105708245	0	0	0	0	0	0.123380629	0.123839009	0.126502214	0.119331742	0.059347181	0	0	0	0	0.101832994	0.061766523	0.083194676	0.082508251	0.086730269	0.067980965	0	0	0	0	0.084817642	0	0	0	0	0	0.1998002	0.193423598	0.199203187	0.077399381	0.100300903	0	0	0	0	0
s_Faecalibacterium_prausnitzii	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0.068073519	0.07423905	0.067521945	0.068259386	0.068212824	0.168918919	0.168918919	0.20746888	0.194174757	0.195503421	0.06443299	0.065274151	0.06514658	0.064935065	0.067980965	0.075244545	0.076045627	0.075528701	0.105485232	0.105708245	0.058788948	0.058582308	0.056022409	0.056529112	0.05624297	0.061690315	0.061919505	0.063251107	0.059665871	0.059347181	0.083892617	0.190657769	0.080645161	0.2034588	0.203665988	0.061766523	0.083194676	0.082508251	0.086730269	0.067980965	0.078802206	0.079051383	0.078616352	0.079176564	0.084817642	0.068306011	0.119760479	0.104384134	0.105042017	0.102354145	0.1998002	0.193423598	0.199203187	0.154798762	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
g_Oscillibacter	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0.068073519	0.07423905	0.067521945	0.068259386	0.068212824	0.084459459	0.084459459	0.10373444	0.097087379	0.195503421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095328885	0.080645161	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119760479	0.104384134	0.105042017	0.102354145	0.0999001	0.096711799	0.099601594	0.077399381	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
s_Oscillibacter_sp._NSJ-62	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0.068073519	0.07423905	0.067521945	0.068259386	0.068212824	0.084459459	0.084459459	0.10373444	0.097087379	0.195503421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095328885	0.080645161	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119760479	0.104384134	0.105042017	0.102354145	0.0999001	0.096711799	0.099601594	0.077399381	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
g_Vescimonas	0	0	0	0	0	0	0	0	0	0	0.084459459	0.084459459	0.10373444	0.097087379	0.097751711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061690315	0.061919505	0.063251107	0.059665871	0.059347181	0	0.095328885	0.080645161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096711799	0.099601594	0	0.100300903	0	0	0	0	0
g_Clostridioides	0.093414292	0.12292563	0.096015362	0.124069479	0.108166577	0.136147039	0.148478099	0.135043889	0.136518771	0.136425648	0.168918919	0.168918919	0.20746888	0.194174757	0.195503421	0.193298969	0.195822454	0.195439739	0.12987013	0.135961931	0.300978179	0.30418251	0.302114804	0.421940928	0.422832981	0.058788948	0.058582308	0.112044818	0.113058225	0.112485939	0.185070944	0.123839009	0.126502214	0.178997613	0.178041543	0.083892617	0.190657769	0.080645161	0.2034588	0.203665988	0.123533045	0.166389351	0.165016502	0.173460538	0.135961931	0.551615445	0.553359684	0.550314465	0.554235946	0.169635284	0.136612022	0.119760479	0.104384134	0.105042017	0.102354145	0.2997003	0.290135397	0.298804781	0.232198142	0.200601805	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
s_Clostridioides_difficile	0.093414292	0.12292563	0.096015362	0.124069479	0.108166577	0.136147039	0.148478099	0.135043889	0.136518771	0.136425648	0.168918919	0.168918919	0.20746888	0.194174757	0.195503421	0.193298969	0.130548303	0.195439739	0.12987013	0.135961931	0.300978179	0.30418251	0.302114804	0.421940928	0.422832981	0.058788948	0.058582308	0.112044818	0.113058225	0.112485939	0.185070944	0.123839009	0.126502214	0.178997613	0.178041543	0.083892617	0.190657769	0.080645161	0.2034588	0.203665988	0.123533045	0.166389351	0.165016502	0.173460538	0.135961931	0.551615445	0.553359684	0.550314465	0.554235946	0.169635284	0.136612022	0.119760479	0.104384134	0.105042017	0.102354145	0.2997003	0.290135397	0.298804781	0.232198142	0.200601805	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
g_Intestinimonas	0	0	0	0	0	0.068073519	0	0.067521945	0.068259386	0.068212824	0.084459459	0.084459459	0.10373444	0.097087379	0.097751711	0	0	0	0	0	0	0	0	0	0	0.058788948	0.058582308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0999001	0.096711799	0.099601594	0.077399381	0.100300903	0	0	0	0	0
s_Intestinimonas_butyriciproducens	0	0	0	0	0	0.068073519	0	0.067521945	0.068259386	0.068212824	0.084459459	0.084459459	0.10373444	0.097087379	0.097751711	0	0	0	0	0	0	0	0	0	0	0.058788948	0.058582308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0999001	0.096711799	0.099601594	0.077399381	0.100300903	0	0	0	0	0
g_Massilistercora	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0.068073519	0.07423905	0.067521945	0.068259386	0.068212824	0.084459459	0.084459459	0.10373444	0.097087379	0.097751711	0.06443299	0.065274151	0.06514658	0.064935065	0.067980965	0.075244545	0.076045627	0.075528701	0.105485232	0.105708245	0.058788948	0.058582308	0.056022409	0	0	0.061690315	0.061919505	0.063251107	0	0	0.083892617	0.095328885	0.080645161	0.1017294	0.101832994	0.061766523	0.083194676	0.082508251	0.086730269	0.067980965	0.078802206	0.079051383	0.078616352	0.079176564	0.084817642	0	0	0	0	0	0.0999001	0.096711799	0.099601594	0.077399381	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
s_Massilistercora_timonensis	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0.068073519	0.07423905	0.067521945	0.068259386	0.068212824	0.084459459	0.084459459	0.10373444	0.097087379	0.097751711	0.06443299	0.065274151	0.06514658	0.064935065	0.067980965	0.075244545	0.076045627	0.075528701	0.105485232	0.105708245	0.058788948	0.058582308	0.056022409	0	0	0.061690315	0.061919505	0.063251107	0	0	0.083892617	0.095328885	0.080645161	0.1017294	0.101832994	0.061766523	0.083194676	0.082508251	0.086730269	0.067980965	0.078802206	0.079051383	0.078616352	0.079176564	0.084817642	0	0	0	0	0	0.0999001	0.096711799	0.099601594	0.077399381	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
g_Erysipelatoclostridium	0.700607193	0.61462815	0.672107537	0.620347395	0.648999459	1.429543907	1.336302895	1.417960837	1.433447099	1.432469304	1.097972973	1.097972973	1.452282158	1.359223301	1.368523949	0.837628866	0.848563969	0.846905537	0.779220779	0.679809653	1.881113619	1.901140684	1.888217523	2.215189873	2.21987315	0.940623163	0.93731693	0.896358543	0.9044658	0.956130484	0.925354719	0.92879257	1.01201771	0.775656325	0.771513353	0.503355705	0.762631077	0.483870968	0.915564598	0.916496945	0.988264361	1.331114809	1.320132013	1.474414571	1.087695445	5.279747833	5.296442688	5.267295597	5.30482977	1.611535199	0.614754098	0.479041916	0.521920668	0.525210084	0.511770727	1.898101898	1.837524178	1.792828685	1.780185759	1.404212638	0.865384615	0.87890625	0.867888139	0.968054211	0.982318271
s_.Clostridium._innocuum	0.700607193	0.61462815	0.672107537	0.620347395	0.648999459	1.429543907	1.336302895	1.417960837	1.433447099	1.36425648	1.097972973	1.097972973	1.348547718	1.359223301	1.368523949	0.837628866	0.783289817	0.846905537	0.779220779	0.679809653	1.881113619	1.901140684	1.888217523	2.215189873	2.21987315	0.940623163	0.93731693	0.896358543	0.9044658	0.899887514	0.925354719	0.92879257	1.01201771	0.775656325	0.771513353	0.503355705	0.762631077	0.483870968	0.915564598	0.916496945	0.988264361	1.331114809	1.320132013	1.474414571	1.087695445	5.200945626	5.217391304	5.188679245	5.225653207	1.611535199	0.409836066	0.479041916	0.521920668	0.525210084	0.511770727	1.698301698	1.740812379	1.693227092	1.625386997	1.303911735	0.865384615	0.87890625	0.867888139	0.87124879	0.982318271
s_Erysipelatoclostridium_ramosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068306011	0	0	0	0	0.0999001	0.096711799	0.099601594	0.077399381	0	0	0	0	0	0
g_Faecalibaculum	11.72349369	2.33558697	10.80172828	2.23325062	6.976744186	0.340367597	0.296956199	0.337609723	0.341296928	0.34106412	0	0	0	0	0	1.610824742	1.501305483	1.498371336	1.493506494	0.883752549	2.934537246	2.88973384	2.870090634	0.421940928	0.422832981	0.823045267	0.820152314	0.448179272	0.508762012	0.393700787	0	0	0.063251107	0	0	0.083892617	0.190657769	0.080645161	0.1017294	0.101832994	3.953057443	0.665557404	0.907590759	0.260190807	2.991162475	0.551615445	0.553359684	0.550314465	0.554235946	0.508905852	0.068306011	0.119760479	0.104384134	0.105042017	0.102354145	0	0	0	0	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
s_Faecalibaculum_rodentium	11.72349369	2.33558697	10.80172828	2.23325062	6.976744186	0.340367597	0.296956199	0.337609723	0.341296928	0.34106412	0	0	0	0	0	1.610824742	1.501305483	1.498371336	1.493506494	0.883752549	2.934537246	2.88973384	2.870090634	0.421940928	0.422832981	0.823045267	0.820152314	0.448179272	0.508762012	0.393700787	0	0	0.063251107	0	0	0.083892617	0.190657769	0.080645161	0.1017294	0.101832994	3.953057443	0.665557404	0.907590759	0.260190807	2.991162475	0.551615445	0.553359684	0.550314465	0.554235946	0.508905852	0.068306011	0.119760479	0.104384134	0.105042017	0.102354145	0	0	0	0	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
g_Longicatena	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0.068073519	0.07423905	0.067521945	0.068259386	0.068212824	0	0	0	0	0	0.06443299	0.065274151	0.06514658	0.064935065	0	0.075244545	0.076045627	0.075528701	0.105485232	0.105708245	0.058788948	0.058582308	0	0.056529112	0	0.123380629	0.123839009	0.126502214	0.059665871	0.059347181	0	0	0	0.1017294	0.101832994	0.061766523	0.083194676	0.082508251	0.086730269	0.067980965	0.078802206	0.079051383	0.078616352	0.079176564	0.084817642	0	0	0	0	0	0.0999001	0.096711799	0.099601594	0.077399381	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
s_Longicatena_caecimuris	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0.068073519	0.07423905	0.067521945	0.068259386	0.068212824	0	0	0	0	0	0.06443299	0.065274151	0.06514658	0.064935065	0	0.075244545	0.076045627	0.075528701	0.105485232	0.105708245	0.058788948	0.058582308	0	0.056529112	0	0.123380629	0.123839009	0.126502214	0.059665871	0.059347181	0	0	0	0.1017294	0.101832994	0.061766523	0.083194676	0.082508251	0.086730269	0.067980965	0.078802206	0.079051383	0.078616352	0.079176564	0.084817642	0	0	0	0	0	0.0999001	0.096711799	0.099601594	0.077399381	0.100300903	0.096153846	0.09765625	0.096432015	0.096805421	0.098231827
g_Turicimonas	0.747314339	0.430239705	0.720115218	0.434243176	0.594916171	0	0	0	0	0	0	0	0	0	0	2.319587629	2.545691906	2.605863192	2.532467532	3.535010197	0	0	0	0	0	1.52851264	1.523140012	1.120448179	1.13058225	1.012373453	2.035780382	2.043343653	2.150537634	1.909307876	1.899109792	0.503355705	0.285986654	0.241935484	0.1017294	0.101832994	2.470660902	3.494176373	3.547854785	3.555941023	2.719238613	0.394011032	0.395256917	0.393081761	0.395882819	3.223070399	0.068306011	0.119760479	0.104384134	0.105042017	0.102354145	0.0999001	0.096711799	0.199203187	0.077399381	1.404212638	2.5	2.5390625	2.507232401	2.516940949	2.554027505
s_Turicimonas_muris	0.747314339	0.430239705	0.720115218	0.434243176	0.594916171	0	0	0	0	0	0	0	0	0	0	2.319587629	2.545691906	2.605863192	2.532467532	3.535010197	0	0	0	0	0	1.52851264	1.523140012	1.120448179	1.13058225	1.012373453	2.035780382	2.043343653	2.150537634	1.909307876	1.899109792	0.503355705	0.285986654	0.241935484	0.1017294	0.101832994	2.470660902	3.494176373	3.547854785	3.555941023	2.719238613	0.394011032	0.395256917	0.393081761	0.395882819	3.223070399	0.068306011	0.119760479	0.104384134	0.105042017	0.102354145	0.0999001	0.096711799	0.199203187	0.077399381	1.404212638	2.5	2.5390625	2.507232401	2.516940949	2.554027505
g_Desulfovibrio	0.046707146	0.061462815	0.048007681	0.062034739	0.054083288	0	0	0	0	0	0	0	0.10373444	0.097087379	0.097751711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061690315	0.061919505	0.063251107	0.059665871	0.059347181	0	0	0	0	0	0.123533045	0.083194676	0.082508251	0.086730269	0.067980965	0.078802206	0.079051383	0.078616352	0.079176564	0.084817642	0.204918033	0	0.104384134	0.105042017	0.102354145	0.1998002	0.193423598	0.199203187	0.386996904	0.100300903	0	0	0	0	0
g_Helicobacter	1.167678655	2.397049785	1.248199712	2.481389578	1.838831801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617665225	0.166389351	0.247524752	0.173460538	0.543847723	0	0	0	0	0.169635284	0.136612022	0.359281437	0.208768267	0.210084034	0.204708291	3.396603397	3.191489362	3.28685259	2.86377709	1.705115346	0	0	0	0	0
s_Helicobacter_apodemus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239520958	0.104384134	0.105042017	0.102354145	1.698301698	1.547388781	1.693227092	0.851393189	0.902708124	0	0	0	0	0
s_Helicobacter_cinaedi	0	0.061462815	0	0.062034739	0.054083288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617665225	0.166389351	0.165016502	0.086730269	0.475866757	0	0	0	0	0.169635284	0	0	0	0	0	0.0999001	0.096711799	0.099601594	0.077399381	0	0	0	0	0	0
s_Helicobacter_hepaticus	1.074264362	2.151198525	1.152184349	2.23325062	1.622498648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068306011	0	0	0	0	0.1998002	0.193423598	0.199203187	0.464396285	0.100300903	0	0	0	0	0
s_Helicobacter_typhlonius	0.046707146	0.12292563	0.048007681	0.124069479	0.054083288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068306011	0	0	0	0	1.298701299	1.257253385	1.294820717	1.315789474	0.702106319	0	0	0	0	0
g_Akkermansia	0	0	0	0	0	12.11708645	12.54639941	11.9513842	12.08191126	11.86903138	0	0	0	0	0	4.317010309	6.657963446	6.7752443	6.688311688	16.92726037	0.526711813	0.456273764	0.453172205	0.210970464	0.21141649	8.877131099	8.904510838	4.369747899	4.465799887	3.487064117	33.55953115	33.49845201	33.9025933	32.21957041	32.40356083	1.006711409	0.190657769	0.161290323	0.712105799	0.814663951	0.123533045	0.083194676	0.082508251	0.173460538	0.067980965	6.540583136	6.561264822	6.603773585	6.57165479	0.42408821	17.21311475	0.958083832	6.36743215	5.567226891	6.345957011	0.2997003	0.290135397	0.298804781	0.154798762	0.200601805	0	0	0	0	0
s_Akkermansia_muciniphila	0	0	0	0	0	12.11708645	12.54639941	11.9513842	12.08191126	11.86903138	0	0	0	0	0	4.317010309	6.657963446	6.7752443	6.688311688	16.92726037	0.526711813	0.456273764	0.453172205	0.210970464	0.21141649	8.818342152	8.904510838	4.369747899	4.465799887	3.487064117	33.55953115	33.43653251	33.83934219	32.21957041	32.40356083	1.006711409	0.190657769	0.161290323	0.712105799	0.814663951	0.123533045	0.083194676	0.082508251	0.173460538	0.067980965	6.540583136	6.561264822	6.603773585	6.57165479	0.42408821	17.14480874	0.958083832	6.36743215	5.567226891	6.345957011	0.2997003	0.290135397	0.298804781	0.154798762	0.200601805	0	0	0	0	0
